Pallet_ID,current_timestamp,current_lat,current_lon,matched_route,distance_to_route,is_deviating,pred_timestamp,pred_lat,pred_lon
H3801,2024-09-05 19:20:34.048500,43.76711151635125,-116.66274976146396,1_New York City_Seattle,5222.715113700499,False,2024-09-05 19:32:11.833500,43.85772,-116.769674
H41064,2024-09-06 08:53:33.091920,43.50548872375138,-93.07555470626804,0_Chicago_Seattle,15147.851602869903,False,2024-09-06 09:03:43.908220,43.661684,-93.198393
H51390,2024-09-05 23:11:59.541000,41.177196693564056,-111.00144389596844,1_New York City_Seattle,7268.5915137982765,False,2024-09-05 23:23:37.326000,41.103465,-111.210907
H51505,2024-09-07 07:00:37.133400,45.71209914211028,-118.49181340930896,0_Portland_Atlanta,10647.132765293898,False,2024-09-07 07:10:49.724700,45.531648,-118.449483
H61047,2024-09-07 06:19:58.090800,47.33465861536162,-117.974235899307,1_Portland_Atlanta,683.1360556759704,False,2024-09-07 06:30:05.367000,47.412784,-117.818841
H61063,2024-09-06 08:42:38.981760,43.46264065854589,-93.00072582849812,0_Chicago_Seattle,19455.54493474483,False,2024-09-06 08:52:49.798060,43.661684,-93.198393
H61364,2024-09-06 21:17:58.839000,37.14904863385962,-88.66683113785264,0_Portland_Atlanta,1377.590400822616,False,2024-09-06 21:28:11.430300,37.072273,-88.675205
H71550,2024-09-06 14:01:41.393400,41.00757602212834,-100.53235690152854,1_New York City_Seattle,4259.811469970868,False,2024-09-06 14:13:19.178400,41.112566,-100.811806
H7625,2024-09-06 06:32:03.648000,40.88179599412443,-114.45625556031412,1_New York City_Seattle,166584.0044133219,True,2024-09-06 06:43:41.433000,42.20312,-113.033881
H91405,2024-09-06 05:39:35.335800,41.35527443017115,-101.61416408385485,1_Chicago_Seattle,23131.105186939316,False,2024-09-06 05:50:41.868900,41.094585,-101.820788
H9296,2024-09-05 20:23:19.451615,32.21716168193417,-107.51290693219896,0_Austin_Los Angeles,3590.22563411743,False,2024-09-05 20:33:24.016835,32.277607,-107.706936
I11054,2024-09-06 05:37:19.109040,43.44878860716394,-89.3681622527506,0_Chicago_Seattle,10232.378110460173,False,2024-09-06 05:47:29.925340,43.485501,-89.492281
I21001,2024-09-06 15:26:01.057680,44.47968003517891,-103.81450492257632,0_Chicago_Seattle,10061.307528898215,False,2024-09-06 15:36:11.873980,44.641065,-103.849586
I21539,2024-09-06 07:44:41.169600,38.96819342119578,-94.45130901611222,0_Portland_Atlanta,8743.658899517879,False,2024-09-06 07:54:53.760900,39.039565,-94.346664
I2783,2024-09-06 03:45:27.073500,37.94328411008742,-114.7900649535844,1_Austin_Los Angeles,281584.8065696159,True,2024-09-06 03:56:44.532700,35.132185,-114.105304
I2930,2024-09-06 05:58:08.425200,38.9168288730472,-94.98712672961403,0_Portland_Atlanta,48813.8994486218,False,2024-09-06 06:08:21.016500,39.039565,-94.346664
I31041,2024-09-07 03:25:32.328240,47.263195177590326,-115.98668849358458,1_Portland_Atlanta,20553.58803702863,False,2024-09-07 03:35:39.604440,47.472206,-115.882723
I31075,2024-09-06 13:36:59.956080,43.8280392751832,-101.68551347660038,0_New York City_Seattle,2912.957506973753,False,2024-09-06 13:47:54.238320,44.048551,-102.359636
I31245,2024-09-06 08:17:58.461525,33.80648929507294,-114.19538439028294,0_Austin_Los Angeles,14223.940947191684,False,2024-09-06 08:28:03.026745,33.639154,-114.387462
I3797,2024-09-05 18:19:58.885500,44.08581273542822,-117.13298358525242,1_New York City_Seattle,5990.692517021375,False,2024-09-05 18:31:36.670500,44.268071,-117.194913
I4280,2024-09-05 16:41:51.501915,32.161924983239246,-110.9191210651695,1_Austin_San Diego,108.95261674985328,False,2024-09-05 16:53:27.433215,32.196116,-110.977941
I51209,2024-09-05 14:20:33.284280,30.077311349253986,-97.9141733971654,0_Austin_Los Angeles,14984.88036905792,False,2024-09-05 14:30:37.849500,30.19631,-98.006981
I51631,2024-09-06 08:04:40.092720,34.607507576061096,-92.78295572483351,0_Austin_Philadelphia,12687.658508058003,False,2024-09-06 08:15:06.971280,34.641203,-92.443069
I71039,2024-09-07 02:41:55.887600,47.688193041897605,-115.6638215584129,0_Chicago_Seattle,21260.868098681236,False,2024-09-07 02:52:06.703900,47.461161,-115.732697
I71246,2024-09-06 08:28:02.622060,33.816061362616786,-114.366748511963,0_Austin_Los Angeles,17562.619200522084,False,2024-09-06 08:38:07.187280,33.606468,-114.537267
I7257,2024-09-06 06:43:25.710775,29.777151771985533,-98.49327997737107,0_Austin_Los Angeles,46906.2489559507,False,2024-09-06 06:53:30.275995,30.214121,-98.37914
I81363,2024-09-06 20:57:34.849800,37.45618772320122,-88.98501779507215,0_Portland_Atlanta,9285.944807670812,False,2024-09-06 21:07:47.441100,37.407329,-88.864206
I81643,2024-09-06 12:10:52.646640,32.434651521553484,-96.87805528356444,0_Austin_Philadelphia,1812.31363985072,False,2024-09-06 12:21:19.525200,32.555198,-96.822343
I91526,2024-09-06 01:58:15.018000,38.77646508663242,-89.71758447282654,1_Austin_Philadelphia,500.564895482539,False,2024-09-06 02:10:11.183700,38.826621,-89.552761
J01251,2024-09-06 11:19:13.351155,33.88087711264578,-117.08130109629803,1_Austin_San Diego,8582.554072021272,False,2024-09-06 11:30:49.282455,33.736229,-117.006734
J01261,2024-09-06 18:12:03.933090,37.089526841718175,-121.30954148250662,1_Austin_San Jose,4919.566878177905,False,2024-09-06 18:23:25.960090,36.990559,-121.383283
J0292,2024-09-05 19:16:53.066705,32.0544936119602,-109.46420469248147,0_Austin_Los Angeles,26813.043527271486,False,2024-09-05 19:26:57.631925,32.330045,-109.513703
J0673,2024-09-05 22:36:43.615500,41.25852611898243,-104.20711368570002,0_Portland_Atlanta,8756.400698715279,False,2024-09-05 22:46:56.206800,41.192598,-103.769714
J11227,2024-09-06 00:14:38.755845,32.31822737038644,-106.73848296311664,0_Austin_Los Angeles,5328.825310158184,False,2024-09-06 00:24:43.321065,32.286851,-106.841461
J1633,2024-09-06 09:42:11.661000,40.70843045813283,-118.1647243328325,1_Chicago_Seattle,322903.545623267,True,2024-09-06 09:53:18.194100,43.115201,-115.64257
J1681,2024-09-06 01:46:51.628500,41.894197091995714,-109.06058627057796,1_Chicago_Seattle,23444.21370182924,False,2024-09-06 01:57:58.161600,41.608163,-109.228661
J21004,2024-09-06 16:42:19.828800,45.4159452864928,-106.42381664592163,1_Portland_Atlanta,18746.826205061327,False,2024-09-06 16:52:27.105000,45.56748,-106.171212
J21062,2024-09-06 08:20:50.761440,43.751132087954666,-92.1598613685316,0_Chicago_Seattle,18583.56106967037,False,2024-09-06 08:31:01.577740,43.919938,-92.415999
J21650,2024-09-06 14:13:58.923600,30.949169328094417,-97.14582528641849,1_Austin_Philadelphia,27631.963438684972,False,2024-09-06 14:25:55.089300,31.223768,-97.293733
J2251,2024-09-06 05:03:46.133410,30.4216132060678,-99.49558834839392,1_Austin_San Diego,6741.419431560175,False,2024-09-06 05:15:22.064710,30.492262,-99.748367
J2644,2024-09-06 12:10:04.560000,39.3845177200084,-119.41189601663882,0_Austin_San Jose,277376.29291980446,True,2024-09-06 12:20:11.018765,37.061509,-121.058306
J2928,2024-09-06 05:12:13.384080,39.24704024977315,-94.4328859528188,0_Portland_Atlanta,6977.42591042121,False,2024-09-06 05:22:25.975380,39.064439,-94.488474
J3297,2024-09-05 20:34:23.849100,32.10827284392396,-107.56667319756644,0_Austin_Los Angeles,15405.572733176996,False,2024-09-05 20:44:28.414320,32.277607,-107.706936
J3688,2024-09-06 03:53:36.970500,40.76719843543368,-111.4653906556645,1_New York City_Seattle,20178.308783862452,False,2024-09-06 04:05:14.755500,41.04798,-111.526946
J3796,2024-09-05 17:29:29.583000,44.72348726060576,-117.47485833726826,1_New York City_Seattle,9626.494016083321,False,2024-09-05 17:41:07.368000,44.761976,-117.809524
J41263,2024-09-06 19:02:24.735765,37.28009745057393,-121.6952335128262,1_Austin_San Jose,7131.144451224669,False,2024-09-06 19:13:46.762765,37.318368,-121.831268
J41667,2024-09-05 22:30:10.800240,36.76029513584651,-81.43455478994402,0_Austin_Philadelphia,9202.168501021268,False,2024-09-05 22:40:37.678800,36.864056,-81.425463
J4271,2024-09-06 10:02:44.865505,29.77430645966343,-95.4840064374102,1_Austin_Jacksonville,875.5787791067626,False,2024-09-06 10:13:11.649005,29.777408,-95.410219
J4308,2024-09-05 22:47:16.618920,31.644098372522308,-106.19863917752085,0_Austin_Los Angeles,2358.306357708841,False,2024-09-05 22:57:21.184140,31.748504,-106.33855
J4682,2024-09-06 01:57:25.407000,41.839502768401765,-108.95722708133232,1_New York City_Seattle,15929.388969474743,False,2024-09-06 02:09:03.192000,41.592469,-109.185201
J51519,2024-09-05 22:54:50.584800,37.05256725597184,-88.67188878600179,1_Portland_Atlanta,1266.9480849869167,False,2024-09-05 23:04:57.861000,37.043186,-88.641991
J51538,2024-09-06 07:03:55.740000,39.022831267206485,-94.05467402329823,0_Portland_Atlanta,1187.5706251538081,False,2024-09-06 07:14:08.331300,39.0077,-93.943895
J51635,2024-09-06 09:06:13.231200,33.37434403502024,-94.00330916309392,0_Austin_Philadelphia,11480.368077923167,False,2024-09-06 09:16:40.109760,33.575265,-93.84645
J51688,2024-09-06 04:08:43.061880,36.09323272379943,-87.0100160646905,0_Austin_Philadelphia,1547.6974534881913,False,2024-09-06 04:19:09.940440,36.149336,-86.873226
J61073,2024-09-06 12:42:29.405280,43.74574943800597,-99.62196773271052,0_New York City_Seattle,10643.779533160117,False,2024-09-06 12:53:23.687520,43.876998,-99.766333
J61531,2024-09-06 04:00:31.306800,38.90071527206484,-90.47996375019676,0_Portland_Atlanta,12368.021227087314,False,2024-09-06 04:10:43.898100,38.746087,-90.432467
J61692,2024-09-06 06:11:49.338840,35.085249429982554,-90.02650275126173,0_Austin_Philadelphia,7062.582108207568,False,2024-09-06 06:22:16.217400,35.190928,-90.011716
J6802,2024-09-05 19:30:39.909000,43.70040355888257,-116.18698194944456,0_Portland_Atlanta,12701.318212210273,False,2024-09-05 19:40:52.500300,43.40834,-116.022048
J71377,2024-09-07 01:43:10.698600,35.41289995180624,-86.10624469834083,0_Portland_Atlanta,6211.270852050415,False,2024-09-07 01:53:23.289900,35.249034,-85.873154
J71394,2024-09-06 00:13:11.508600,41.78112285205509,-109.4252712896568,1_Chicago_Seattle,22659.327469980188,False,2024-09-06 00:24:18.041700,41.523621,-109.442124
J71564,2024-09-06 19:58:18.902400,41.71225741952558,-109.46045028559004,1_New York City_Seattle,15944.311381214147,False,2024-09-06 20:09:56.687400,41.500263,-110.004686
J71638,2024-09-06 09:36:59.800440,33.201200323975684,-94.7234626554336,0_Austin_Philadelphia,10493.218692360042,False,2024-09-06 09:47:26.679000,33.392277,-94.588734
J81231,2024-09-06 02:55:45.324405,32.424993136362666,-109.7965737810008,0_Austin_Los Angeles,9612.046920189672,False,2024-09-06 03:05:49.889625,32.227999,-109.873966
J8664,2024-09-06 18:19:46.807500,39.11811894392438,-121.07099703312105,0_Austin_San Jose,192153.22404037154,True,2024-09-06 18:29:53.266265,37.338328,-121.886044
J9293,2024-09-05 19:39:01.861675,32.154271380008765,-108.78800235695816,0_Austin_Los Angeles,15926.514463350484,False,2024-09-05 19:49:06.426895,32.241004,-109.106719
J9662,2024-09-06 17:05:50.358000,39.446711866255335,-120.77787697738133,0_Austin_San Jose,233557.2250866314,True,2024-09-06 17:15:56.816765,37.338328,-121.886044
J9671,2024-09-05 21:43:54.723000,41.24462757268351,-102.74873957579725,1_New York City_Seattle,11415.262169196001,False,2024-09-05 21:55:32.508000,41.160722,-103.09576
K01507,2024-09-07 08:11:56.635200,45.73436555137581,-120.06314223008468,0_Portland_Atlanta,2266.295207391418,False,2024-09-07 08:22:09.226500,45.834372,-119.741302
K0287,2024-09-05 18:10:26.681795,31.776705178300524,-110.3112408313888,0_Austin_Los Angeles,19923.911125112325,False,2024-09-05 18:20:31.247015,31.965654,-110.460674
K11413,2024-09-06 10:25:11.184600,40.0620001580021,-95.5221941129548,0_Portland_Atlanta,20194.79431787362,False,2024-09-06 10:35:23.775900,40.143702,-95.242624
K11574,2024-09-07 01:24:22.339200,42.73230350591483,-114.55612032995978,1_New York City_Seattle,251.99754060494638,False,2024-09-07 01:36:00.124200,42.835624,-114.815155
K1282,2024-09-05 17:04:00.296885,32.155402159014166,-110.71091883852776,0_Austin_Los Angeles,11496.638391611768,False,2024-09-05 17:14:04.862105,32.132489,-110.885894
K21027,2024-09-06 23:36:36.014880,46.87084730599823,-113.76554565393484,0_New York City_Seattle,5630.296082470704,False,2024-09-06 23:47:30.297120,46.875477,-113.919651
K21034,2024-09-07 01:14:43.006320,47.18029989825954,-115.29446782601582,0_Chicago_Seattle,13870.926789771533,False,2024-09-07 01:24:53.822620,47.320303,-115.245362
K2788,2024-09-06 05:16:19.818000,36.98710345492643,-115.14734336703148,1_Austin_Los Angeles,209262.81530129412,True,2024-09-06 05:27:37.277200,35.132185,-114.105304
K31020,2024-09-06 21:36:40.803120,46.13679805228915,-112.74874876659143,1_Portland_Atlanta,254.2969047651529,False,2024-09-06 21:46:48.079320,46.003232,-112.571741
K31522,2024-09-06 00:46:55.516200,38.11670935888881,-88.85202677227095,0_Portland_Atlanta,6008.611968387572,False,2024-09-06 00:57:08.107500,38.006735,-88.9296
K3265,2024-09-06 08:34:09.685625,29.50455464938756,-97.22237316010624,0_Austin_Jacksonville,48511.2870898941,False,2024-09-06 08:45:12.351915,29.928003,-96.971534
K3268,2024-09-06 09:07:22.878080,29.74148924499611,-96.1002621298688,0_Austin_Houston,2703.8650476234484,False,2024-09-06 09:19:01.421930,29.785067,-95.755762
K3274,2024-09-05 15:02:11.924550,32.69031721857052,-112.46972192365313,0_Austin_San Diego,18720.680537365748,False,2024-09-05 15:12:26.791770,32.908802,-112.595395
K3800,2024-09-05 19:10:28.188000,43.52660859835317,-116.45288406905532,1_Chicago_Seattle,7358.937631349566,False,2024-09-05 19:21:34.721100,43.616769,-116.60558
K41556,2024-09-06 16:14:09.039600,41.34955611811742,-104.06827290487983,0_Portland_Atlanta,16880.62512848648,False,2024-09-06 16:24:21.630900,41.192598,-103.769714
K4882,2024-09-06 11:08:04.952760,39.39824177705712,-102.29195767541609,0_Portland_Atlanta,161386.31753865365,True,2024-09-06 11:18:17.544060,41.062357,-101.997924
K71511,2024-09-07 10:14:12.924000,45.6164790912842,-122.01954745207742,0_Portland_Atlanta,646.3286260928419,False,2024-09-07 10:24:25.515300,45.654011,-121.903129
K7881,2024-09-06 10:56:36.192480,39.33356083608405,-102.26397831288452,0_Portland_Atlanta,167652.08315748814,True,2024-09-06 11:06:48.783780,41.062357,-101.997924
K81656,2024-09-05 18:03:27.200160,37.8882201344628,-79.32724028421721,0_Austin_Philadelphia,2249.352617045529,False,2024-09-05 18:13:54.078720,37.976777,-79.186171
K91360,2024-09-06 19:56:22.882200,38.10853921275177,-88.7163757935145,0_Portland_Atlanta,19520.842038264756,False,2024-09-06 20:06:35.473500,38.006735,-88.9296
K91412,2024-09-06 09:54:35.200800,40.678406537635375,-95.8994369916834,0_Portland_Atlanta,2001.6972915844574,False,2024-09-06 10:04:47.792100,40.687791,-95.783147
K9326,2024-09-06 02:50:53.363590,30.61606976029175,-101.91267704899208,0_Austin_Los Angeles,14396.94647991447,False,2024-09-06 03:00:57.928810,30.859814,-102.077587
L0690,2024-09-06 04:14:44.527500,40.74806191472491,-111.45025230739894,1_New York City_Seattle,21906.492273412918,False,2024-09-06 04:26:22.312500,41.04798,-111.526946
L0785,2024-09-06 04:25:50.515500,37.62492961514095,-115.4399611955325,1_Austin_Los Angeles,278023.85057724983,True,2024-09-06 04:37:07.974700,35.132185,-114.105304
L0899,2024-09-05 20:35:39.171480,36.97347451959403,-88.56198699465384,0_Portland_Atlanta,3069.9005910589644,False,2024-09-05 20:45:51.762780,36.993016,-88.452901
L11665,2024-09-05 21:38:53.184840,36.82714041162026,-81.18341335367438,0_Austin_Philadelphia,10592.555657007806,False,2024-09-05 21:49:20.063400,36.954888,-81.055649
L21555,2024-09-06 15:53:46.324800,40.95014898763907,-102.98003011595084,1_Chicago_Seattle,16784.80102335151,False,2024-09-06 16:04:52.857900,41.192661,-103.163085
L2643,2024-09-06 11:48:57.003000,39.82924153248318,-119.6806669697325,0_Austin_San Jose,302511.92728780775,True,2024-09-06 11:59:03.461765,37.08564,-121.179537
L31532,2024-09-06 04:20:54.021600,39.02404164622813,-90.81813894441676,0_Portland_Atlanta,21495.32707520693,False,2024-09-06 04:31:06.612900,38.805504,-90.809906
L3792,2024-09-05 14:58:01.675500,45.99900433089806,-119.2340339899921,1_Portland_Atlanta,2597.9515154253004,False,2024-09-05 15:08:08.951700,46.172144,-119.193588
L41242,2024-09-06 06:27:12.695640,33.53340248345599,-111.82195344108052,0_Austin_Los Angeles,19874.77768344723,False,2024-09-06 06:37:17.260860,33.427244,-112.034001
L41647,2024-09-06 13:32:56.831280,31.827610496652163,-97.33129987554764,1_Austin_Philadelphia,23747.81991072983,False,2024-09-06 13:44:52.996980,31.964515,-97.118499
L41666,2024-09-05 22:19:55.277160,36.84780517130912,-81.35731117059818,0_Austin_Philadelphia,3836.246681105991,False,2024-09-05 22:30:22.155720,36.904321,-81.313081
L61012,2024-09-06 19:14:57.371040,45.64401356351114,-109.53982571425904,1_Portland_Atlanta,5056.988154367348,False,2024-09-06 19:25:04.647240,45.655774,-109.272091
L7896,2024-09-05 20:01:12.890640,37.11056713195746,-88.27914845010953,1_Portland_Atlanta,6889.316781553869,False,2024-09-05 20:11:20.166840,37.063571,-88.194519
L8309,2024-09-05 22:58:21.016405,31.498724570384287,-105.89515718233764,0_Austin_Los Angeles,12596.82770054777,False,2024-09-05 23:08:25.581625,31.543271,-106.149454
L8886,2024-09-06 13:02:52.555560,39.51298406570624,-104.89422566997231,1_Chicago_Seattle,157271.4037377728,True,2024-09-06 13:13:59.088660,41.104867,-105.233763
L91046,2024-09-07 05:47:15.760320,47.72511735075978,-117.120474910431,0_Chicago_Seattle,3751.779485609297,False,2024-09-07 05:57:26.576620,47.674042,-117.248557
L9665,2024-09-06 18:40:54.364500,38.74879176557962,-121.5590885274252,0_Austin_San Jose,142354.7317336753,True,2024-09-06 18:51:00.823265,37.338328,-121.886044
M01398,2024-09-06 02:35:59.433000,41.18748854232535,-105.67492385087388,1_Chicago_Seattle,12745.091973362001,False,2024-09-06 02:47:05.966100,41.363205,-105.77504
M01551,2024-09-06 14:11:52.750800,40.87117339723024,-100.72221766165784,1_New York City_Seattle,21254.754489738327,False,2024-09-06 14:23:30.535800,41.112566,-100.811806
M01553,2024-09-06 14:42:26.823000,40.951234130577966,-101.26458590929236,0_Portland_Atlanta,16184.453763102167,False,2024-09-06 14:52:39.414300,41.136786,-100.995786
M11008,2024-09-06 17:36:50.379600,45.38255273443778,-106.98228938427694,1_Portland_Atlanta,13864.66739058897,False,2024-09-06 17:46:57.655800,45.58263,-106.861604
M1290,2024-09-05 18:43:39.874250,32.539900948432354,-109.60988249842998,0_Austin_Los Angeles,20646.49419915848,False,2024-09-05 18:53:44.439470,32.227999,-109.873966
M1320,2024-09-06 01:11:13.786225,30.943851483778417,-104.4398888716366,1_Austin_San Diego,12417.419100794481,False,2024-09-06 01:22:49.717525,31.040496,-104.815979
M1920,2024-09-06 02:31:30.740160,38.88215898003027,-91.47189947815636,0_Portland_Atlanta,881.4810038262277,False,2024-09-06 02:41:43.331460,38.847814,-91.278733
M21577,2024-09-07 02:25:30.483600,42.783967443390175,-115.48623322679435,0_Portland_Atlanta,16832.515275622867,False,2024-09-07 02:35:43.074900,42.957592,-115.363604
M31042,2024-09-07 04:20:02.879040,47.70442661729735,-116.7233111428737,0_Chicago_Seattle,3714.8103291836364,False,2024-09-07 04:30:13.695340,47.70857,-116.854602
M31235,2024-09-06 03:36:01.966545,31.74897303333161,-110.38190980769096,0_Austin_Los Angeles,22614.77572836703,False,2024-09-06 03:46:06.531765,31.965654,-110.460674
M31237,2024-09-06 04:16:18.608685,32.31090435825257,-111.06290676842036,1_Austin_San Diego,1127.934235772938,False,2024-09-06 04:27:54.539985,32.498841,-111.264929
M31386,2024-09-07 05:17:22.585200,34.29181350950173,-84.66352103694852,1_Portland_Atlanta,11212.436820653505,False,2024-09-07 05:27:29.861400,34.182346,-84.763335
M3672,2024-09-05 22:15:36.058500,41.4031765017244,-103.66708638191764,1_New York City_Seattle,19287.039209089005,False,2024-09-05 22:27:13.843500,41.148675,-104.181795
M3897,2024-09-05 20:12:41.650920,37.22463033864032,-88.46373902884562,0_Portland_Atlanta,22289.51241837485,False,2024-09-05 20:22:54.242220,37.072273,-88.675205
M41220,2024-09-05 21:03:19.705680,31.27401394829832,-104.52239638892996,0_Austin_Los Angeles,21736.986125416686,False,2024-09-05 21:13:24.270900,31.043047,-104.750505
M41517,2024-09-05 21:02:45.653400,37.07957681817996,-87.70636150675017,1_Portland_Atlanta,18191.46817051462,False,2024-09-05 21:12:52.929600,36.869685,-87.714364
M4695,2024-09-06 05:49:48.534000,40.57977927750659,-114.21321475501324,1_Chicago_Seattle,193937.48792474042,True,2024-09-06 06:00:55.067100,42.154866,-112.987208
M51239,2024-09-06 05:16:43.571895,32.69918638298728,-111.21577542044652,0_Austin_Los Angeles,16619.64288870261,False,2024-09-06 05:26:48.137115,32.735042,-111.549868
M51529,2024-09-06 03:29:57.234600,38.5807303511759,-90.30011859911886,1_Austin_Philadelphia,2782.46892320142,False,2024-09-06 03:41:53.400300,38.614665,-90.231329
M5660,2024-09-06 16:34:09.022500,39.52691482319372,-120.86487841398076,0_Austin_San Jose,236766.9387086534,True,2024-09-06 16:44:15.481265,37.338328,-121.886044
M61385,2024-09-07 04:46:46.601400,34.00622204881472,-84.83199628651798,0_Portland_Atlanta,14774.65714856303,False,2024-09-07 04:56:59.192700,34.080259,-84.674095
M6276,2024-09-05 15:35:25.117005,32.677839467997764,-111.62196145049998,0_Austin_San Diego,8864.580922940635,False,2024-09-05 15:45:39.984225,32.821793,-111.691098
M6669,2024-09-05 20:51:05.830500,41.192325046437,-101.59415510891198,1_New York City_Seattle,7240.052442194923,False,2024-09-05 21:02:43.615500,41.096284,-101.803456
M6686,2024-09-06 03:11:21.856500,41.27721528122956,-111.02201602867348,0_Portland_Atlanta,2291.0730282337668,False,2024-09-06 03:21:34.447800,41.261665,-110.954845
M6820,2024-09-06 00:53:47.445000,39.9857732517608,-114.65021840566124,1_New York City_Seattle,257227.01784986508,True,2024-09-06 01:05:25.230000,41.242294,-112.015344
M7782,2024-09-06 03:35:21.213000,37.819646974932,-115.0442543573428,1_Austin_Los Angeles,278063.7760161453,True,2024-09-06 03:46:38.672200,35.132185,-114.105304
M81563,2024-09-06 19:17:33.472800,41.58897077481127,-108.36562340590145,1_Chicago_Seattle,5264.424682757711,False,2024-09-06 19:28:40.005900,41.687742,-108.814406
M91236,2024-09-06 03:46:06.127080,31.85042966417073,-110.45600194465555,0_Austin_Los Angeles,11870.830816352254,False,2024-09-06 03:56:10.692300,31.985766,-110.565191
M91570,2024-09-06 23:32:17.407800,41.80389279348819,-112.52050039398688,0_Portland_Atlanta,8041.422722389396,False,2024-09-06 23:42:29.999100,41.740759,-112.255706
M9916,2024-09-06 01:45:35.699040,38.9400125071568,-90.66950915481632,0_Portland_Atlanta,13720.981161692302,False,2024-09-06 01:55:48.290340,38.785318,-90.527906
N01247,2024-09-06 09:18:23.424735,33.46682452685457,-115.87738431450197,0_Austin_Los Angeles,20433.13658464833,False,2024-09-06 09:28:27.989955,33.699635,-116.065662
N11361,2024-09-06 20:06:34.876800,37.97421715281745,-88.93021169274813,0_Portland_Atlanta,492.58005110891895,False,2024-09-06 20:16:47.468100,37.908544,-88.946613
N11375,2024-09-07 01:12:34.714800,36.17665896378422,-86.68434614331834,0_Austin_Philadelphia,3140.700116846737,False,2024-09-07 01:23:01.593360,36.191099,-86.180908
N11378,2024-09-07 02:13:46.682400,35.087350633217355,-85.53716853645044,1_Portland_Atlanta,7485.541217695126,False,2024-09-07 02:23:53.958600,34.989918,-85.48859
N31033,2024-09-07 01:03:48.896160,47.438220461447536,-115.0912819650498,1_Portland_Atlanta,13939.554764096581,False,2024-09-07 01:13:56.172360,47.232888,-114.999092
N31562,2024-09-06 18:57:10.758000,41.77161539478919,-107.3012224054125,1_New York City_Seattle,414.83392186640947,False,2024-09-06 19:08:48.543000,41.706016,-107.856356
N41005,2024-09-06 17:04:08.049120,45.679888568119495,-106.55493254499378,0_Chicago_Seattle,4299.085407938146,False,2024-09-06 17:14:18.865420,45.617583,-106.690367
N41575,2024-09-07 01:34:33.696600,42.78412249987618,-114.82340934276722,0_Portland_Atlanta,4748.5872517359985,False,2024-09-07 01:44:46.287900,42.716296,-114.538515
N4678,2024-09-05 23:40:06.286500,41.396178606107576,-105.41952564133516,1_Chicago_Seattle,13617.874267919502,False,2024-09-05 23:51:12.819600,41.298729,-105.598685
N4915,2024-09-06 01:34:06.938760,38.74500709182171,-90.425707618724,0_Portland_Atlanta,25.190978355856355,False,2024-09-06 01:44:19.530060,38.73717,-90.359298
N51354,2024-09-06 17:13:10.968600,38.89164729102958,-90.3547731138514,0_Portland_Atlanta,15232.372561052916,False,2024-09-06 17:23:23.559900,38.720757,-90.306469
N61030,2024-09-07 00:20:12.455520,46.93231253625245,-114.89540786033362,0_New York City_Seattle,17747.05997145873,False,2024-09-07 00:31:06.737760,47.235303,-115.022665
N61568,2024-09-06 22:51:31.978200,41.78988063087525,-112.05090441868968,1_New York City_Seattle,13725.144959455363,False,2024-09-06 23:03:09.763200,41.799697,-112.303325
N6263,2024-09-06 08:12:00.890655,29.661936767519627,-97.8600738121575,0_Austin_Los Angeles,57651.28801444764,False,2024-09-06 08:22:05.455875,30.195217,-98.058647
N6273,2024-09-06 10:24:53.660475,29.594652497608564,-95.25588569910266,0_Austin_Jacksonville,18543.29247722097,False,2024-09-06 10:35:56.326765,29.794747,-95.072663
N6327,2024-09-06 03:01:57.761075,30.562709742642696,-101.94028979569065,0_Austin_Los Angeles,20624.13988489334,False,2024-09-06 03:12:02.326295,30.859814,-102.077587
N6909,2024-09-05 22:53:24.294840,38.39491806393049,-88.99223762163864,1_Portland_Atlanta,3287.1781359711094,False,2024-09-05 23:03:31.571040,38.23371,-88.906128
N6933,2024-09-06 06:32:34.706040,39.21075285687333,-95.41447066891008,0_Portland_Atlanta,65592.02709939744,False,2024-09-06 06:42:47.297340,39.307072,-94.600656
N71017,2024-09-06 20:53:04.362480,46.06357208558833,-111.54416159482092,0_Chicago_Seattle,14876.828596284027,False,2024-09-06 21:03:15.178780,45.87735,-111.896615
N71035,2024-09-07 01:25:37.116480,47.583174196084194,-115.5574684499606,0_Chicago_Seattle,15459.277545077566,False,2024-09-07 01:35:47.932780,47.461161,-115.732697
N7303,2024-09-05 21:40:50.234010,31.803005772095435,-106.80448310455982,0_Austin_Los Angeles,24381.66788639467,False,2024-09-05 21:50:54.799230,32.052052,-106.600413
N81559,2024-09-06 17:25:28.541400,41.05981916506439,-105.37364394768548,0_Portland_Atlanta,7500.4970082035425,False,2024-09-06 17:35:41.132700,41.097728,-105.164957
N8256,2024-09-06 06:32:21.313290,29.7227915350032,-98.88280509995906,0_Austin_Los Angeles,52911.508355100676,False,2024-09-06 06:42:25.878510,30.264329,-98.85727
N91527,2024-09-06 02:28:49.090200,38.65048902739821,-89.93634449494012,1_Austin_Philadelphia,5727.006139677653,False,2024-09-06 02:40:45.255900,38.758199,-89.839641
N9689,2024-09-06 04:04:10.749000,40.98770983029944,-111.47304166904138,1_New York City_Seattle,1041.6890354655106,False,2024-09-06 04:15:48.534000,41.04798,-111.526946
