,Route_ID,latitude,longitude,Route_Type,Start_Location,Goal_Location,Date,Time
571,1_Austin_Philadelphia,39.056741,-88.701119,1,Austin,Philadelphia,2024-07-09,20:46:16
572,1_Austin_Philadelphia,39.168429,-88.382931,1,Austin,Philadelphia,2024-07-09,20:58:13
573,1_Austin_Philadelphia,39.275153,-88.089903,1,Austin,Philadelphia,2024-07-09,21:10:09
574,1_Austin_Philadelphia,39.402104,-87.759926,1,Austin,Philadelphia,2024-07-09,21:22:05
575,1_Austin_Philadelphia,39.427396,-87.576306,1,Austin,Philadelphia,2024-07-09,21:34:01
576,1_Austin_Philadelphia,39.440963,-87.436035,1,Austin,Philadelphia,2024-07-09,21:45:57
577,1_Austin_Philadelphia,39.446596,-87.205451,1,Austin,Philadelphia,2024-07-09,21:57:53
578,1_Austin_Philadelphia,39.522655,-86.886769,1,Austin,Philadelphia,2024-07-09,22:09:50
579,1_Austin_Philadelphia,39.615673,-86.472577,1,Austin,Philadelphia,2024-07-09,22:21:46
580,1_Austin_Philadelphia,39.701928,-86.291545,1,Austin,Philadelphia,2024-07-09,22:33:42
581,1_Austin_Philadelphia,39.734611,-86.239133,1,Austin,Philadelphia,2024-07-09,22:45:38
582,1_Austin_Philadelphia,39.756072,-86.192352,1,Austin,Philadelphia,2024-07-09,22:57:34
583,1_Austin_Philadelphia,39.777468,-86.141441,1,Austin,Philadelphia,2024-07-09,23:09:30
584,1_Austin_Philadelphia,39.801754,-86.090347,1,Austin,Philadelphia,2024-07-09,23:21:27
585,1_Austin_Philadelphia,39.801812,-85.990726,1,Austin,Philadelphia,2024-07-09,23:33:23
586,1_Austin_Philadelphia,39.832217,-85.57626,1,Austin,Philadelphia,2024-07-09,23:45:19
587,1_Austin_Philadelphia,39.852839,-85.386279,1,Austin,Philadelphia,2024-07-09,23:57:15
588,1_Austin_Philadelphia,39.859657,-84.978686,1,Austin,Philadelphia,2024-07-10,00:09:11
589,1_Austin_Philadelphia,39.837774,-84.482019,1,Austin,Philadelphia,2024-07-10,00:21:07
590,1_Austin_Philadelphia,39.864399,-84.217225,1,Austin,Philadelphia,2024-07-10,00:33:04
591,1_Austin_Philadelphia,39.893459,-83.913572,1,Austin,Philadelphia,2024-07-10,00:45:00
592,1_Austin_Philadelphia,39.918679,-83.692994,1,Austin,Philadelphia,2024-07-10,00:56:56
593,1_Austin_Philadelphia,39.962999,-83.310096,1,Austin,Philadelphia,2024-07-10,01:08:52
594,1_Austin_Philadelphia,39.947723,-83.031928,1,Austin,Philadelphia,2024-07-10,01:20:48
595,1_Austin_Philadelphia,39.931536,-82.909276,1,Austin,Philadelphia,2024-07-10,01:32:44
596,1_Austin_Philadelphia,39.948016,-82.753481,1,Austin,Philadelphia,2024-07-10,01:44:41
597,1_Austin_Philadelphia,39.945473,-82.61435,1,Austin,Philadelphia,2024-07-10,01:56:37
598,1_Austin_Philadelphia,39.945545,-82.435259,1,Austin,Philadelphia,2024-07-10,02:08:33
599,1_Austin_Philadelphia,39.948448,-82.020923,1,Austin,Philadelphia,2024-07-10,02:20:29
600,1_Austin_Philadelphia,39.974068,-81.834641,1,Austin,Philadelphia,2024-07-10,02:32:25
601,1_Austin_Philadelphia,40.001711,-81.548422,1,Austin,Philadelphia,2024-07-10,02:44:21
602,1_Austin_Philadelphia,40.055149,-81.229404,1,Austin,Philadelphia,2024-07-10,02:56:17
603,1_Austin_Philadelphia,40.059266,-81.126102,1,Austin,Philadelphia,2024-07-10,03:08:14
604,1_Austin_Philadelphia,40.063513,-81.00525,1,Austin,Philadelphia,2024-07-10,03:20:10
605,1_Austin_Philadelphia,40.072525,-80.868609,1,Austin,Philadelphia,2024-07-10,03:32:06
606,1_Austin_Philadelphia,40.045519,-80.762254,1,Austin,Philadelphia,2024-07-10,03:44:02
607,1_Austin_Philadelphia,40.042326,-80.61101,1,Austin,Philadelphia,2024-07-10,03:55:58
608,1_Austin_Philadelphia,40.117293,-80.470303,1,Austin,Philadelphia,2024-07-10,04:07:54
609,1_Austin_Philadelphia,40.124077,-80.369352,1,Austin,Philadelphia,2024-07-10,04:19:51
610,1_Austin_Philadelphia,40.163599,-80.277096,1,Austin,Philadelphia,2024-07-10,04:31:47
611,1_Austin_Philadelphia,40.169257,-80.20505,1,Austin,Philadelphia,2024-07-10,04:43:43
612,1_Austin_Philadelphia,40.167739,-80.105959,1,Austin,Philadelphia,2024-07-10,04:55:39
613,1_Austin_Philadelphia,40.131231,-79.968065,1,Austin,Philadelphia,2024-07-10,05:07:35
614,1_Austin_Philadelphia,40.129761,-79.874999,1,Austin,Philadelphia,2024-07-10,05:19:31
615,1_Austin_Philadelphia,40.166453,-79.738868,1,Austin,Philadelphia,2024-07-10,05:31:28
616,1_Austin_Philadelphia,40.208078,-79.677458,1,Austin,Philadelphia,2024-07-10,05:43:24
617,1_Austin_Philadelphia,40.224181,-79.606079,1,Austin,Philadelphia,2024-07-10,05:55:20
618,1_Austin_Philadelphia,40.153983,-79.46955,1,Austin,Philadelphia,2024-07-10,06:07:16
619,1_Austin_Philadelphia,40.127646,-79.295928,1,Austin,Philadelphia,2024-07-10,06:19:12
620,1_Austin_Philadelphia,40.043784,-79.119713,1,Austin,Philadelphia,2024-07-10,06:31:08
621,1_Austin_Philadelphia,39.969136,-78.875464,1,Austin,Philadelphia,2024-07-10,06:43:05
622,1_Austin_Philadelphia,39.974191,-78.80177,1,Austin,Philadelphia,2024-07-10,06:55:01
623,1_Austin_Philadelphia,40.004623,-78.688247,1,Austin,Philadelphia,2024-07-10,07:06:57
624,1_Austin_Philadelphia,40.009069,-78.606815,1,Austin,Philadelphia,2024-07-10,07:18:53
625,1_Austin_Philadelphia,40.044136,-78.506064,1,Austin,Philadelphia,2024-07-10,07:30:49
626,1_Austin_Philadelphia,40.003564,-78.420234,1,Austin,Philadelphia,2024-07-10,07:42:45
627,1_Austin_Philadelphia,39.999129,-78.339718,1,Austin,Philadelphia,2024-07-10,07:54:42
628,1_Austin_Philadelphia,39.985792,-78.245585,1,Austin,Philadelphia,2024-07-10,08:06:38
629,1_Austin_Philadelphia,40.032826,-78.136351,1,Austin,Philadelphia,2024-07-10,08:18:34
630,1_Austin_Philadelphia,40.043773,-78.050217,1,Austin,Philadelphia,2024-07-10,08:30:30
631,1_Austin_Philadelphia,40.068309,-77.928757,1,Austin,Philadelphia,2024-07-10,08:42:26
632,1_Austin_Philadelphia,40.087785,-77.827744,1,Austin,Philadelphia,2024-07-10,08:54:22
633,1_Austin_Philadelphia,40.164236,-77.602506,1,Austin,Philadelphia,2024-07-10,09:06:19
634,1_Austin_Philadelphia,40.193586,-77.428311,1,Austin,Philadelphia,2024-07-10,09:18:15
635,1_Austin_Philadelphia,40.208524,-77.237557,1,Austin,Philadelphia,2024-07-10,09:30:11
636,1_Austin_Philadelphia,40.210464,-77.066364,1,Austin,Philadelphia,2024-07-10,09:42:07
637,1_Austin_Philadelphia,40.195625,-76.929917,1,Austin,Philadelphia,2024-07-10,09:54:03
638,1_Austin_Philadelphia,40.210758,-76.754568,1,Austin,Philadelphia,2024-07-10,10:05:59
639,1_Austin_Philadelphia,40.227614,-76.495751,1,Austin,Philadelphia,2024-07-10,10:17:56
640,1_Austin_Philadelphia,40.231023,-76.342217,1,Austin,Philadelphia,2024-07-10,10:29:52
641,1_Austin_Philadelphia,40.242001,-76.146376,1,Austin,Philadelphia,2024-07-10,10:41:48
642,1_Austin_Philadelphia,40.207456,-76.021287,1,Austin,Philadelphia,2024-07-10,10:53:44
643,1_Austin_Philadelphia,40.168825,-75.908808,1,Austin,Philadelphia,2024-07-10,11:05:40
644,1_Austin_Philadelphia,40.075993,-75.69836,1,Austin,Philadelphia,2024-07-10,11:17:36
645,1_Austin_Philadelphia,40.07542,-75.533072,1,Austin,Philadelphia,2024-07-10,11:29:33
646,1_Austin_Philadelphia,40.068938,-75.342315,1,Austin,Philadelphia,2024-07-10,11:41:29
647,1_Austin_Philadelphia,40.035395,-75.243307,1,Austin,Philadelphia,2024-07-10,11:53:25
648,1_Austin_Philadelphia,39.989331,-75.206397,1,Austin,Philadelphia,2024-07-10,12:05:21
649,1_Austin_Philadelphia,39.95815,-75.166025,1,Austin,Philadelphia,2024-07-10,12:17:17
650,0_Austin_San Diego,30.267115,-97.743072,0,Austin,San Diego,2024-07-09,04:27:31
651,0_Austin_San Diego,30.274387,-97.761541,0,Austin,San Diego,2024-07-09,04:37:46
652,0_Austin_San Diego,30.264452,-97.786738,0,Austin,San Diego,2024-07-09,04:48:01
653,0_Austin_San Diego,30.236759,-97.840425,0,Austin,San Diego,2024-07-09,04:58:15
654,0_Austin_San Diego,30.232651,-97.876297,0,Austin,San Diego,2024-07-09,05:08:30
655,0_Austin_San Diego,30.232133,-97.925248,0,Austin,San Diego,2024-07-09,05:18:45
656,0_Austin_San Diego,30.210645,-97.969424,0,Austin,San Diego,2024-07-09,05:29:00
657,0_Austin_San Diego,30.19631,-98.006981,0,Austin,San Diego,2024-07-09,05:39:15
658,0_Austin_San Diego,30.195217,-98.058647,0,Austin,San Diego,2024-07-09,05:49:30
659,0_Austin_San Diego,30.192909,-98.099022,0,Austin,San Diego,2024-07-09,05:59:45
660,0_Austin_San Diego,30.205646,-98.133184,0,Austin,San Diego,2024-07-09,06:09:59
661,0_Austin_San Diego,30.197786,-98.177872,0,Austin,San Diego,2024-07-09,06:20:14
662,0_Austin_San Diego,30.194614,-98.241727,0,Austin,San Diego,2024-07-09,06:30:29
663,0_Austin_San Diego,30.197652,-98.326223,0,Austin,San Diego,2024-07-09,06:40:44
664,0_Austin_San Diego,30.214121,-98.37914,0,Austin,San Diego,2024-07-09,06:50:59
665,0_Austin_San Diego,30.270616,-98.399347,0,Austin,San Diego,2024-07-09,07:01:14
666,0_Austin_San Diego,30.271244,-98.437587,0,Austin,San Diego,2024-07-09,07:11:29
667,0_Austin_San Diego,30.252047,-98.52958,0,Austin,San Diego,2024-07-09,07:21:44
668,0_Austin_San Diego,30.23463,-98.613384,0,Austin,San Diego,2024-07-09,07:31:58
669,0_Austin_San Diego,30.220722,-98.709393,0,Austin,San Diego,2024-07-09,07:42:13
670,0_Austin_San Diego,30.227764,-98.820686,0,Austin,San Diego,2024-07-09,07:52:28
671,0_Austin_San Diego,30.264329,-98.85727,0,Austin,San Diego,2024-07-09,08:02:43
672,0_Austin_San Diego,30.285496,-98.887276,0,Austin,San Diego,2024-07-09,08:12:58
673,0_Austin_San Diego,30.29912,-98.999757,0,Austin,San Diego,2024-07-09,08:23:13
674,0_Austin_San Diego,30.300418,-99.1736,0,Austin,San Diego,2024-07-09,08:33:28
675,0_Austin_San Diego,30.294274,-99.500319,0,Austin,San Diego,2024-07-09,08:43:42
676,0_Austin_San Diego,30.404046,-99.652425,0,Austin,San Diego,2024-07-09,08:53:57
677,0_Austin_San Diego,30.488866,-99.742218,0,Austin,San Diego,2024-07-09,09:04:12
678,0_Austin_San Diego,30.500988,-99.927762,0,Austin,San Diego,2024-07-09,09:14:27
679,0_Austin_San Diego,30.488862,-100.033471,0,Austin,San Diego,2024-07-09,09:24:42
680,0_Austin_San Diego,30.443826,-100.202029,0,Austin,San Diego,2024-07-09,09:34:57
681,0_Austin_San Diego,30.560403,-100.512729,0,Austin,San Diego,2024-07-09,09:45:12
682,0_Austin_San Diego,30.615195,-100.743645,0,Austin,San Diego,2024-07-09,09:55:27
683,0_Austin_San Diego,30.702953,-101.125311,0,Austin,San Diego,2024-07-09,10:05:41
684,0_Austin_San Diego,30.67786,-101.331673,0,Austin,San Diego,2024-07-09,10:15:56
685,0_Austin_San Diego,30.713584,-101.524511,0,Austin,San Diego,2024-07-09,10:26:11
686,0_Austin_San Diego,30.747569,-101.695486,0,Austin,San Diego,2024-07-09,10:36:26
687,0_Austin_San Diego,30.716664,-101.805267,0,Austin,San Diego,2024-07-09,10:46:41
688,0_Austin_San Diego,30.859814,-102.077587,0,Austin,San Diego,2024-07-09,10:56:56
689,0_Austin_San Diego,30.893734,-102.381636,0,Austin,San Diego,2024-07-09,11:07:11
690,0_Austin_San Diego,30.881884,-102.679849,0,Austin,San Diego,2024-07-09,11:17:25
691,0_Austin_San Diego,30.894347,-102.925004,0,Austin,San Diego,2024-07-09,11:27:40
692,0_Austin_San Diego,30.939256,-103.31519,0,Austin,San Diego,2024-07-09,11:37:55
693,0_Austin_San Diego,31.002947,-103.710921,0,Austin,San Diego,2024-07-09,11:48:10
694,0_Austin_San Diego,31.052555,-103.977818,0,Austin,San Diego,2024-07-09,11:58:25
695,0_Austin_San Diego,31.083262,-104.073182,0,Austin,San Diego,2024-07-09,12:08:40
696,0_Austin_San Diego,31.062044,-104.152762,0,Austin,San Diego,2024-07-09,12:18:55
697,0_Austin_San Diego,31.067458,-104.223035,0,Austin,San Diego,2024-07-09,12:29:10
698,0_Austin_San Diego,31.072942,-104.403029,0,Austin,San Diego,2024-07-09,12:39:24
699,0_Austin_San Diego,31.043047,-104.750505,0,Austin,San Diego,2024-07-09,12:49:39
700,0_Austin_San Diego,31.037212,-104.868708,0,Austin,San Diego,2024-07-09,12:59:54
701,0_Austin_San Diego,31.054699,-104.953282,0,Austin,San Diego,2024-07-09,13:10:09
702,0_Austin_San Diego,31.072256,-105.007687,0,Austin,San Diego,2024-07-09,13:20:24
703,0_Austin_San Diego,31.17383,-105.360124,0,Austin,San Diego,2024-07-09,13:30:39
704,0_Austin_San Diego,31.217056,-105.488592,0,Austin,San Diego,2024-07-09,13:40:54
705,0_Austin_San Diego,31.183545,-105.619945,0,Austin,San Diego,2024-07-09,13:51:08
706,0_Austin_San Diego,31.235415,-105.7851,0,Austin,San Diego,2024-07-09,14:01:23
707,0_Austin_San Diego,31.337262,-105.886111,0,Austin,San Diego,2024-07-09,14:11:38
708,0_Austin_San Diego,31.470985,-106.058918,0,Austin,San Diego,2024-07-09,14:21:53
709,0_Austin_San Diego,31.543271,-106.149454,0,Austin,San Diego,2024-07-09,14:32:08
710,0_Austin_San Diego,31.643011,-106.226751,0,Austin,San Diego,2024-07-09,14:42:23
711,0_Austin_San Diego,31.748504,-106.33855,0,Austin,San Diego,2024-07-09,14:52:38
712,0_Austin_San Diego,31.777512,-106.425747,0,Austin,San Diego,2024-07-09,15:02:53
713,0_Austin_San Diego,31.759026,-106.498245,0,Austin,San Diego,2024-07-09,15:13:07
714,0_Austin_San Diego,31.800323,-106.519953,0,Austin,San Diego,2024-07-09,15:23:22
715,0_Austin_San Diego,31.84076,-106.570713,0,Austin,San Diego,2024-07-09,15:33:37
716,0_Austin_San Diego,32.052052,-106.600413,0,Austin,San Diego,2024-07-09,15:43:52
717,0_Austin_San Diego,32.264965,-106.737341,0,Austin,San Diego,2024-07-09,15:54:07
718,0_Austin_San Diego,32.286851,-106.841461,0,Austin,San Diego,2024-07-09,16:04:22
719,0_Austin_San Diego,32.26535,-106.981946,0,Austin,San Diego,2024-07-09,16:14:37
720,0_Austin_San Diego,32.242035,-107.251072,0,Austin,San Diego,2024-07-09,16:24:51
721,0_Austin_San Diego,32.236337,-107.389305,0,Austin,San Diego,2024-07-09,16:35:06
722,0_Austin_San Diego,32.277607,-107.706936,0,Austin,San Diego,2024-07-09,16:45:21
723,0_Austin_San Diego,32.243346,-107.980864,0,Austin,San Diego,2024-07-09,16:55:36
724,0_Austin_San Diego,32.179893,-108.385132,0,Austin,San Diego,2024-07-09,17:05:51
725,0_Austin_San Diego,32.327441,-108.63261,0,Austin,San Diego,2024-07-09,17:16:06
726,0_Austin_San Diego,32.354739,-108.749532,0,Austin,San Diego,2024-07-09,17:26:21
727,0_Austin_San Diego,32.237887,-108.95397,0,Austin,San Diego,2024-07-09,17:36:36
728,0_Austin_San Diego,32.241004,-109.106719,0,Austin,San Diego,2024-07-09,17:46:50
729,0_Austin_San Diego,32.275514,-109.258269,0,Austin,San Diego,2024-07-09,17:57:05
730,0_Austin_San Diego,32.305164,-109.387714,0,Austin,San Diego,2024-07-09,18:07:20
731,0_Austin_San Diego,32.330045,-109.513703,0,Austin,San Diego,2024-07-09,18:17:35
732,0_Austin_San Diego,32.348826,-109.742093,0,Austin,San Diego,2024-07-09,18:27:50
733,0_Austin_San Diego,32.227999,-109.873966,0,Austin,San Diego,2024-07-09,18:38:05
734,0_Austin_San Diego,32.086679,-110.04321,0,Austin,San Diego,2024-07-09,18:48:20
735,0_Austin_San Diego,31.968354,-110.245213,0,Austin,San Diego,2024-07-09,18:58:34
736,0_Austin_San Diego,31.970779,-110.328975,0,Austin,San Diego,2024-07-09,19:08:49
737,0_Austin_San Diego,31.965654,-110.460674,0,Austin,San Diego,2024-07-09,19:19:04
738,0_Austin_San Diego,31.985766,-110.565191,0,Austin,San Diego,2024-07-09,19:29:19
739,0_Austin_San Diego,31.997492,-110.65918,0,Austin,San Diego,2024-07-09,19:39:34
740,0_Austin_San Diego,32.044778,-110.744838,0,Austin,San Diego,2024-07-09,19:49:49
741,0_Austin_San Diego,32.132489,-110.885894,0,Austin,San Diego,2024-07-09,20:00:04
742,0_Austin_San Diego,32.174189,-110.93869,0,Austin,San Diego,2024-07-09,20:10:19
743,0_Austin_San Diego,32.198035,-110.978641,0,Austin,San Diego,2024-07-09,20:20:33
744,0_Austin_San Diego,32.258584,-110.999965,0,Austin,San Diego,2024-07-09,20:30:48
745,0_Austin_San Diego,32.331759,-111.05952,0,Austin,San Diego,2024-07-09,20:41:03
746,0_Austin_San Diego,32.445063,-111.192163,0,Austin,San Diego,2024-07-09,20:51:18
747,0_Austin_San Diego,32.647692,-111.393046,0,Austin,San Diego,2024-07-09,21:01:33
748,0_Austin_San Diego,32.735042,-111.549868,0,Austin,San Diego,2024-07-09,21:11:48
749,0_Austin_San Diego,32.821793,-111.691098,0,Austin,San Diego,2024-07-09,21:22:03
750,0_Austin_San Diego,32.828273,-111.904053,0,Austin,San Diego,2024-07-09,21:32:17
751,0_Austin_San Diego,32.851459,-112.359398,0,Austin,San Diego,2024-07-09,21:42:32
752,0_Austin_San Diego,32.908802,-112.595395,0,Austin,San Diego,2024-07-09,21:52:47
753,0_Austin_San Diego,32.934272,-112.788285,0,Austin,San Diego,2024-07-09,22:03:02
754,0_Austin_San Diego,32.897119,-113.024335,0,Austin,San Diego,2024-07-09,22:13:17
755,0_Austin_San Diego,32.84242,-113.306088,0,Austin,San Diego,2024-07-09,22:23:32
756,0_Austin_San Diego,32.725955,-113.747383,0,Austin,San Diego,2024-07-09,22:33:47
757,0_Austin_San Diego,32.676943,-114.045644,0,Austin,San Diego,2024-07-09,22:44:02
758,0_Austin_San Diego,32.670232,-114.313886,0,Austin,San Diego,2024-07-09,22:54:16
759,0_Austin_San Diego,32.670707,-114.415188,0,Austin,San Diego,2024-07-09,23:04:31
760,0_Austin_San Diego,32.714463,-114.611599,0,Austin,San Diego,2024-07-09,23:14:46
761,0_Austin_San Diego,32.745622,-114.692787,0,Austin,San Diego,2024-07-09,23:25:01
762,0_Austin_San Diego,32.760759,-114.838557,0,Austin,San Diego,2024-07-09,23:35:16
763,0_Austin_San Diego,32.759944,-115.24645,0,Austin,San Diego,2024-07-09,23:45:31
764,0_Austin_San Diego,32.774068,-115.742582,0,Austin,San Diego,2024-07-09,23:55:46
765,0_Austin_San Diego,32.727241,-116.050765,0,Austin,San Diego,2024-07-10,00:06:01
766,0_Austin_San Diego,32.686833,-116.091951,0,Austin,San Diego,2024-07-10,00:16:15
767,0_Austin_San Diego,32.657784,-116.098294,0,Austin,San Diego,2024-07-10,00:26:30
768,0_Austin_San Diego,32.642843,-116.176272,0,Austin,San Diego,2024-07-10,00:36:45
769,0_Austin_San Diego,32.705367,-116.359643,0,Austin,San Diego,2024-07-10,00:47:00
770,0_Austin_San Diego,32.724667,-116.476879,0,Austin,San Diego,2024-07-10,00:57:15
771,0_Austin_San Diego,32.810358,-116.508822,0,Austin,San Diego,2024-07-10,01:07:30
772,0_Austin_San Diego,32.820637,-116.587034,0,Austin,San Diego,2024-07-10,01:17:45
773,0_Austin_San Diego,32.837952,-116.674553,0,Austin,San Diego,2024-07-10,01:27:59
774,0_Austin_San Diego,32.839527,-116.785361,0,Austin,San Diego,2024-07-10,01:38:14
775,0_Austin_San Diego,32.852292,-116.868169,0,Austin,San Diego,2024-07-10,01:48:29
776,0_Austin_San Diego,32.803568,-116.925354,0,Austin,San Diego,2024-07-10,01:58:44
777,0_Austin_San Diego,32.779885,-116.983534,0,Austin,San Diego,2024-07-10,02:08:59
778,0_Austin_San Diego,32.753206,-117.011886,0,Austin,San Diego,2024-07-10,02:19:14
779,0_Austin_San Diego,32.718917,-117.08287,0,Austin,San Diego,2024-07-10,02:29:29
780,0_Austin_San Diego,32.713677,-117.149178,0,Austin,San Diego,2024-07-10,02:39:44
781,1_Austin_San Diego,30.267115,-97.743072,1,Austin,San Diego,2024-07-09,04:27:31
782,1_Austin_San Diego,30.275737,-97.764233,1,Austin,San Diego,2024-07-09,04:39:07
783,1_Austin_San Diego,30.247717,-97.806712,1,Austin,San Diego,2024-07-09,04:50:43
784,1_Austin_San Diego,30.233886,-97.865185,1,Austin,San Diego,2024-07-09,05:02:19
785,1_Austin_San Diego,30.234429,-97.9089,1,Austin,San Diego,2024-07-09,05:13:54
786,1_Austin_San Diego,30.211428,-97.968366,1,Austin,San Diego,2024-07-09,05:25:30
787,1_Austin_San Diego,30.196388,-98.008723,1,Austin,San Diego,2024-07-09,05:37:06
788,1_Austin_San Diego,30.19259,-98.065521,1,Austin,San Diego,2024-07-09,05:48:42
789,1_Austin_San Diego,30.200785,-98.109982,1,Austin,San Diego,2024-07-09,06:00:18
790,1_Austin_San Diego,30.201274,-98.154869,1,Austin,San Diego,2024-07-09,06:11:54
791,1_Austin_San Diego,30.192977,-98.216836,1,Austin,San Diego,2024-07-09,06:23:30
792,1_Austin_San Diego,30.198464,-98.323615,1,Austin,San Diego,2024-07-09,06:35:06
793,1_Austin_San Diego,30.224169,-98.38042,1,Austin,San Diego,2024-07-09,06:46:42
794,1_Austin_San Diego,30.276761,-98.409153,1,Austin,San Diego,2024-07-09,06:58:18
795,1_Austin_San Diego,30.255881,-98.490774,1,Austin,San Diego,2024-07-09,07:09:54
796,1_Austin_San Diego,30.243254,-98.566748,1,Austin,San Diego,2024-07-09,07:21:30
797,1_Austin_San Diego,30.222819,-98.690393,1,Austin,San Diego,2024-07-09,07:33:06
798,1_Austin_San Diego,30.227764,-98.820686,1,Austin,San Diego,2024-07-09,07:44:42
799,1_Austin_San Diego,30.268702,-98.863264,1,Austin,San Diego,2024-07-09,07:56:18
800,1_Austin_San Diego,30.279716,-98.913325,1,Austin,San Diego,2024-07-09,08:07:53
801,1_Austin_San Diego,30.302688,-99.057321,1,Austin,San Diego,2024-07-09,08:19:29
802,1_Austin_San Diego,30.298924,-99.340169,1,Austin,San Diego,2024-07-09,08:31:05
803,1_Austin_San Diego,30.397494,-99.62461,1,Austin,San Diego,2024-07-09,08:42:41
804,1_Austin_San Diego,30.492262,-99.748367,1,Austin,San Diego,2024-07-09,08:54:17
805,1_Austin_San Diego,30.501573,-99.944246,1,Austin,San Diego,2024-07-09,09:05:53
806,1_Austin_San Diego,30.481662,-100.075305,1,Austin,San Diego,2024-07-09,09:17:29
807,1_Austin_San Diego,30.501727,-100.375365,1,Austin,San Diego,2024-07-09,09:29:05
808,1_Austin_San Diego,30.590282,-100.684418,1,Austin,San Diego,2024-07-09,09:40:41
809,1_Austin_San Diego,30.696477,-101.097959,1,Austin,San Diego,2024-07-09,09:52:17
810,1_Austin_San Diego,30.687231,-101.375524,1,Austin,San Diego,2024-07-09,10:03:53
811,1_Austin_San Diego,30.726469,-101.538915,1,Austin,San Diego,2024-07-09,10:15:29
812,1_Austin_San Diego,30.733541,-101.731697,1,Austin,San Diego,2024-07-09,10:27:05
813,1_Austin_San Diego,30.798513,-101.970051,1,Austin,San Diego,2024-07-09,10:38:41
814,1_Austin_San Diego,30.885194,-102.308789,1,Austin,San Diego,2024-07-09,10:50:17
815,1_Austin_San Diego,30.881884,-102.679849,1,Austin,San Diego,2024-07-09,11:01:52
816,1_Austin_San Diego,30.89667,-102.977972,1,Austin,San Diego,2024-07-09,11:13:28
817,1_Austin_San Diego,30.956618,-103.455536,1,Austin,San Diego,2024-07-09,11:25:04
818,1_Austin_San Diego,31.029092,-103.899703,1,Austin,San Diego,2024-07-09,11:36:40
819,1_Austin_San Diego,31.090283,-104.056452,1,Austin,San Diego,2024-07-09,11:48:16
820,1_Austin_San Diego,31.068455,-104.139288,1,Austin,San Diego,2024-07-09,11:59:52
821,1_Austin_San Diego,31.067289,-104.225663,1,Austin,San Diego,2024-07-09,12:11:28
822,1_Austin_San Diego,31.063058,-104.497885,1,Austin,San Diego,2024-07-09,12:23:04
823,1_Austin_San Diego,31.040496,-104.815979,1,Austin,San Diego,2024-07-09,12:34:40
824,1_Austin_San Diego,31.047396,-104.923939,1,Austin,San Diego,2024-07-09,12:46:16
825,1_Austin_San Diego,31.061555,-104.978134,1,Austin,San Diego,2024-07-09,12:57:52
826,1_Austin_San Diego,31.173337,-105.357238,1,Austin,San Diego,2024-07-09,13:09:28
827,1_Austin_San Diego,31.197614,-105.522463,1,Austin,San Diego,2024-07-09,13:21:04
828,1_Austin_San Diego,31.171408,-105.660913,1,Austin,San Diego,2024-07-09,13:32:40
829,1_Austin_San Diego,31.271372,-105.795022,1,Austin,San Diego,2024-07-09,13:44:15
830,1_Austin_San Diego,31.436491,-106.021647,1,Austin,San Diego,2024-07-09,13:55:51
831,1_Austin_San Diego,31.522723,-106.133542,1,Austin,San Diego,2024-07-09,14:07:27
832,1_Austin_San Diego,31.643011,-106.226751,1,Austin,San Diego,2024-07-09,14:19:03
833,1_Austin_San Diego,31.764614,-106.364539,1,Austin,San Diego,2024-07-09,14:30:39
834,1_Austin_San Diego,31.778265,-106.460434,1,Austin,San Diego,2024-07-09,14:42:15
835,1_Austin_San Diego,31.772225,-106.512219,1,Austin,San Diego,2024-07-09,14:53:51
836,1_Austin_San Diego,31.813633,-106.547897,1,Austin,San Diego,2024-07-09,15:05:27
837,1_Austin_San Diego,32.012433,-106.583204,1,Austin,San Diego,2024-07-09,15:17:03
838,1_Austin_San Diego,32.26549,-106.738365,1,Austin,San Diego,2024-07-09,15:28:39
839,1_Austin_San Diego,32.283186,-106.869372,1,Austin,San Diego,2024-07-09,15:40:15
840,1_Austin_San Diego,32.257828,-107.051758,1,Austin,San Diego,2024-07-09,15:51:51
841,1_Austin_San Diego,32.243306,-107.370027,1,Austin,San Diego,2024-07-09,16:03:27
842,1_Austin_San Diego,32.282542,-107.681807,1,Austin,San Diego,2024-07-09,16:15:03
843,1_Austin_San Diego,32.249328,-107.933116,1,Austin,San Diego,2024-07-09,16:26:39
844,1_Austin_San Diego,32.199081,-108.417569,1,Austin,San Diego,2024-07-09,16:38:14
845,1_Austin_San Diego,32.339897,-108.681026,1,Austin,San Diego,2024-07-09,16:49:50
846,1_Austin_San Diego,32.30943,-108.82984,1,Austin,San Diego,2024-07-09,17:01:26
847,1_Austin_San Diego,32.227519,-109.048391,1,Austin,San Diego,2024-07-09,17:13:02
848,1_Austin_San Diego,32.272069,-109.249778,1,Austin,San Diego,2024-07-09,17:24:38
849,1_Austin_San Diego,32.305164,-109.387714,1,Austin,San Diego,2024-07-09,17:36:14
850,1_Austin_San Diego,32.335618,-109.535543,1,Austin,San Diego,2024-07-09,17:47:50
851,1_Austin_San Diego,32.290492,-109.818279,1,Austin,San Diego,2024-07-09,17:59:26
852,1_Austin_San Diego,32.182228,-109.940052,1,Austin,San Diego,2024-07-09,18:11:02
853,1_Austin_San Diego,31.99376,-110.173524,1,Austin,San Diego,2024-07-09,18:22:38
854,1_Austin_San Diego,31.976074,-110.317225,1,Austin,San Diego,2024-07-09,18:34:14
